Packet Counter,Source,Destination,Timestamp,Protocol
1536,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.707065,6
1537,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.707072,6
1538,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.728542,6
1539,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.728542,6
1540,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.728560,6
1541,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.728574,6
1542,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.902452,6
1543,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.902452,6
1544,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.902452,6
1545,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.902478,6
1546,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.902478,6
1547,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.902501,6
1548,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.903844,6
1549,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.903857,6
1550,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.906900,6
1551,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.906911,6
1552,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.907322,6
1553,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.907333,6
1554,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.907667,6
1555,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.907676,6
1556,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.907840,6
1557,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.907849,6
1558,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.929306,6
1559,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.929314,6
1560,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.929324,6
1561,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.929330,6
1562,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.994153,17
1563,192.168.2.77,192.168.2.107,2020-09-06 23:33:55.009169,17
1564,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.054383,6
1565,192.168.2.97,192.168.2.108,2020-09-06 23:33:55.054413,6
1566,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.054562,6
1567,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.061549,6
1568,192.168.2.97,192.168.2.108,2020-09-06 23:33:55.061604,6
1569,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.063585,6
1570,192.168.2.97,192.168.2.108,2020-09-06 23:33:55.064117,6
1571,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.064269,6
1572,192.168.2.97,192.168.2.108,2020-09-06 23:33:55.064391,6
1573,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.064391,6
1574,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.064445,6
1575,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.120338,17
1576,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.120389,17
1577,192.168.2.77,192.168.2.107,2020-09-06 23:33:55.140003,17
1578,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.205108,6
1579,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.205108,6
1580,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.205108,6
1581,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.205114,6
1582,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.205154,6
1583,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.205154,6
1584,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.205183,6
1585,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.205194,6
1586,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.207956,6
1587,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.207967,6
1588,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.208533,6
1589,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.208545,6
1590,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.208564,6
1591,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.208571,6
1592,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.208972,6
1593,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.208982,6
1594,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.230250,6
1595,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.230269,6
1596,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.230326,6
1597,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.230335,6
1598,192.168.2.108,192.168.2.97,2020-09-06 23:33:55.366619,6
1599,192.168.2.97,192.168.2.108,2020-09-06 23:33:55.366619,6
1600,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.606952,6
1601,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.606952,6
1602,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.606997,6
1603,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.607016,6
1604,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.607144,6
1605,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.607157,6
1606,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.607259,6
1607,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.607276,6
1608,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.609489,6
1609,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.609499,6
1610,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.610016,6
1611,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.610027,6
1612,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.610323,6
1613,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.610331,6
1614,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.610348,6
1615,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.610356,6
1616,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.619285,6
1617,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.619297,17
1618,192.168.2.77,192.168.2.107,2020-09-06 23:33:55.628518,17
1619,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.631445,6
1620,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.631467,6
1621,192.168.2.111,192.168.2.107,2020-09-06 23:33:55.631512,6
1622,192.168.2.107,192.168.2.111,2020-09-06 23:33:55.631531,6
1623,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.645756,17
1624,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.651921,17
1625,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.651955,17
1626,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.652061,17
1627,192.168.2.107,192.168.2.77,2020-09-06 23:33:55.652256,17
1628,192.168.2.77,192.168.2.107,2020-09-06 23:33:55.671058,6
1629,192.168.2.77,192.168.2.107,2020-09-06 23:33:55.672493,17
1630,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.108990,6
1631,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.109024,6
1632,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.109418,6
1633,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.109432,6
1634,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.109664,6
1635,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.109675,6
1636,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.110192,6
1637,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.110209,6
1638,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.112064,6
1639,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.112082,6
1640,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.112405,6
1641,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.112414,6
1642,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.112643,6
1643,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.112651,6
1644,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.112742,6
1645,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.112751,6
1646,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.133246,6
1647,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.133262,6
1648,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.133345,6
1649,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.133355,6
1650,192.168.2.111,192.168.2.77,2020-09-06 23:33:56.196259,6
1651,192.168.2.111,192.168.2.77,2020-09-06 23:33:56.196259,6
1652,192.168.2.111,192.168.2.77,2020-09-06 23:33:56.196259,6
1653,192.168.2.111,192.168.2.77,2020-09-06 23:33:56.196259,6
1654,192.168.2.77,192.168.2.111,2020-09-06 23:33:56.198619,6
1655,192.168.2.77,192.168.2.111,2020-09-06 23:33:56.198619,6
1656,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.210832,6
1657,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.210867,6
1658,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.210993,6
1659,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.210993,6
1660,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.211011,6
1661,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.211021,6
1662,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.211432,6
1663,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.211450,6
1664,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.212728,6
1665,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.212745,6
1666,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.213398,6
1667,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.213398,6
1668,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.213412,6
1669,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.213422,6
1670,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.213586,6
1671,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.213596,6
1672,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.213889,17
1673,192.168.2.77,192.168.2.107,2020-09-06 23:33:56.226652,17
1674,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.234083,6
1675,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.234083,6
1676,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.234101,6
1677,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.234123,6
1678,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.306856,17
1679,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.306933,17
1680,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.306971,17
1681,192.168.2.77,192.168.2.107,2020-09-06 23:33:56.326677,17
1682,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.412418,6
1683,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.412445,6
1684,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.412614,6
1685,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.412625,6
1686,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.413093,6
1687,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.413112,6
1688,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.413393,6
1689,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.413406,6
1690,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.413703,6
1691,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.413713,6
1692,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.414516,6
1693,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.414525,6
1694,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.414557,6
1695,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.414566,6
1696,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.414724,6
1697,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.414731,6
1698,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.435106,6
1699,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.435106,6
1700,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.435124,6
1701,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.435138,6
1702,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.713849,6
1703,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.713882,6
1704,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.713928,6
1705,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.713940,6
1706,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.714283,6
1707,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.714301,6
1708,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.714684,6
1709,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.714695,6
1710,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.714784,6
1711,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.714800,6
1712,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.715532,6
1713,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.715545,6
1714,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.715733,6
1715,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.715745,6
1716,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.715825,6
1717,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.715834,6
1718,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.736031,6
1719,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.736047,6
1720,192.168.2.111,192.168.2.107,2020-09-06 23:33:56.736112,6
1721,192.168.2.107,192.168.2.111,2020-09-06 23:33:56.736122,6
1722,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.838797,6
1723,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.838797,17
1724,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.838900,17
1725,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.838924,17
1726,192.168.2.77,192.168.2.107,2020-09-06 23:33:56.849439,17
1727,192.168.2.107,192.168.2.77,2020-09-06 23:33:56.864468,17
1728,192.168.2.77,192.168.2.107,2020-09-06 23:33:56.889343,6
1729,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.115038,6
1730,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.115071,6
1731,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.116749,6
1732,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.116756,6
1733,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.116756,6
1734,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.116756,6
1735,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.116756,6
1736,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.116768,6
1737,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.116779,6
1738,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.116786,6
1739,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.116795,6
1740,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.116800,6
1741,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.117165,6
1742,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.117165,6
1743,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.117179,6
1744,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.117190,6
1745,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.137157,6
1746,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.137157,6
1747,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.137173,6
1748,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.137185,6
1749,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.431612,17
1750,192.168.2.77,192.168.2.107,2020-09-06 23:33:57.444251,17
1751,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.524874,17
1752,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.524956,17
1753,192.168.2.77,192.168.2.107,2020-09-06 23:33:57.544447,17
1754,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.617373,6
1755,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.617401,6
1756,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.620865,6
1757,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.620865,6
1758,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.620887,6
1759,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.620898,6
1760,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.621531,6
1761,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.621533,6
1762,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.621533,6
1763,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.621533,6
1764,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.621533,6
1765,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.621542,6
1766,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.621553,6
1767,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.621567,6
1768,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.621574,6
1769,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.621579,6
1770,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.639031,6
1771,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.639031,6
1772,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.639051,6
1773,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.639066,6
1774,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.706955,6
1775,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707005,6
1776,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707173,6
1777,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707257,6
1778,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707375,6
1779,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707487,6
1780,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707597,6
1781,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707704,6
1782,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707812,6
1783,192.168.2.111,192.168.2.77,2020-09-06 23:33:57.707946,6
1784,192.168.2.77,192.168.2.111,2020-09-06 23:33:57.709246,6
1785,192.168.2.77,192.168.2.111,2020-09-06 23:33:57.709246,6
1786,192.168.2.77,192.168.2.111,2020-09-06 23:33:57.710073,6
1787,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.718375,6
1788,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.718394,6
1789,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.722177,6
1790,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.722193,6
1791,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.722227,6
1792,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.722242,6
1793,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.722377,6
1794,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.722387,6
1795,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.722735,6
1796,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.722743,6
1797,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.722884,6
1798,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.722893,6
1799,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.723058,6
1800,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.723067,6
1801,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.723163,6
1802,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.723170,6
1803,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.739832,6
1804,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.739832,6
1805,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.739851,6
1806,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.739881,6
1807,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.853739,6
1808,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.853739,17
1809,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.853774,17
1810,192.168.2.77,192.168.2.107,2020-09-06 23:33:57.863722,17
1811,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.880044,17
1812,192.168.2.77,192.168.2.107,2020-09-06 23:33:57.912990,6
1813,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.919483,6
1814,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.919506,6
1815,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924066,6
1816,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924066,6
1817,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924066,6
1818,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924071,6
1819,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924071,6
1820,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924071,6
1821,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924089,6
1822,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924091,6
1823,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924102,6
1824,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924103,6
1825,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924108,6
1826,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924109,6
1827,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.924492,6
1828,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.924503,6
1829,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.940705,6
1830,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.940722,6
1831,192.168.2.111,192.168.2.107,2020-09-06 23:33:57.940796,6
1832,192.168.2.107,192.168.2.111,2020-09-06 23:33:57.940806,6
1833,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.977925,17
1834,192.168.2.107,192.168.2.77,2020-09-06 23:33:57.977974,17
1835,192.168.2.77,192.168.2.107,2020-09-06 23:33:57.991391,17
1836,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.055210,17
1837,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.056984,17
1838,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.057339,6
1839,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.058093,6
1840,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.058190,6
1841,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.062611,6
1842,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.063447,6
1843,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.064811,6
1844,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.065290,6
1845,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.096629,6
1846,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.115904,6
1847,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.116211,6
1848,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.117031,6
1849,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.121233,6
1850,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.121233,6
1851,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.122098,6
1852,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.122098,6
1853,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.122135,6
1854,192.168.2.108,192.168.2.1,2020-09-06 23:33:58.123158,6
1855,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.123209,6
1856,192.168.2.1,192.168.2.108,2020-09-06 23:33:58.123209,6
1857,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.221416,6
1858,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.221469,6
1859,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.225058,6
1860,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.225071,6
1861,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.225362,6
1862,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.225381,6
1863,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.225665,6
1864,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.225675,6
1865,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.225918,6
1866,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.225942,6
1867,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.225963,6
1868,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.225971,6
1869,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.226179,6
1870,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.226188,6
1871,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.226461,6
1872,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.226469,6
1873,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.241656,6
1874,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.241673,6
1875,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.241696,6
1876,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.241704,6
1877,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.479464,17
1878,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.479506,17
1879,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.479523,17
1880,192.168.2.77,192.168.2.107,2020-09-06 23:33:58.492788,17
1881,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.622831,6
1882,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.622859,6
1883,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.626495,6
1884,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.626510,6
1885,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.626968,6
1886,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.626968,6
1887,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.626981,6
1888,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.626990,6
1889,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.627512,6
1890,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.627532,6
1891,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.627630,6
1892,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.627639,6
1893,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.627961,6
1894,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.627969,6
1895,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.628043,6
1896,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.628050,6
1897,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.642634,6
1898,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.642683,6
1899,192.168.2.111,192.168.2.107,2020-09-06 23:33:58.642704,6
1900,192.168.2.107,192.168.2.111,2020-09-06 23:33:58.642712,6
1901,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.884978,6
1902,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.884994,17
1903,192.168.2.77,192.168.2.107,2020-09-06 23:33:58.893061,17
1904,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.911321,17
1905,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.915876,17
1906,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.915917,17
1907,192.168.2.107,192.168.2.77,2020-09-06 23:33:58.915939,17
1908,192.168.2.77,192.168.2.107,2020-09-06 23:33:58.930643,6
1909,192.168.2.77,192.168.2.107,2020-09-06 23:33:58.930643,17
1910,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.125965,6
1911,192.168.2.107,192.168.2.111,2020-09-06 23:33:59.126006,6
1912,192.168.2.111,192.168.2.107,2020-09-06 23:33:59.129483,6
